date,data
2011-04-20:11:25:00,31.349999999999998
2011-04-20:11:30:00,30.089999999999996
2011-04-20:11:35:00,36.795
2011-04-20:11:40:00,29.849999999999998
2011-04-20:11:45:00,37.230000000000004
2011-04-20:11:50:00,34.05
2011-04-20:11:55:00,40.2
2011-04-20:12:00:00,28.799999999999997
2011-04-20:12:05:00,34.485
2011-04-20:12:10:00,27.78
2011-04-20:12:15:00,33.224999999999994
2011-04-20:12:20:00,28.095
2011-04-20:12:25:00,30.915
2011-04-20:12:30:00,28.905
2011-04-20:12:35:00,29.565
2011-04-20:12:40:00,32.55
2011-04-20:12:45:00,30.134999999999998
2011-04-20:12:50:00,36.03
2011-04-20:12:55:00,35.115
2011-04-20:13:00:00,70.815
2011-04-20:13:05:00,65.49
2011-04-20:13:10:00,43.815
2011-04-20:13:15:00,34.95
2011-04-20:13:20:00,26.805
2011-04-20:13:25:00,35.055
2011-04-20:13:30:00,24.224999999999998
2011-04-20:13:35:00,20.355
2011-04-20:13:40:00,8.67
2011-04-20:13:45:00,3.315
2011-04-20:14:20:00,14.190000000000001
2011-04-20:14:25:00,8.445
2011-04-20:14:30:00,9.0
2011-04-20:14:35:00,4.1850000000000005
2011-04-20:14:40:00,3.12
2011-04-20:14:45:00,3.7649999999999997
2011-04-20:14:50:00,3.09
2011-04-20:14:55:00,4.11
2011-04-20:15:00:00,25.29
2011-04-20:15:05:00,12.690000000000001
2011-04-20:15:10:00,18.225
2011-04-20:15:15:00,15.21
2011-04-20:15:20:00,9.870000000000001
2011-04-20:15:25:00,10.23
2011-04-20:15:30:00,11.834999999999999
2011-04-20:15:35:00,11.879999999999999
2011-04-20:15:40:00,13.02
2011-04-20:15:45:00,13.080000000000002
2011-04-20:15:50:00,10.11
2011-04-20:15:55:00,12.330000000000002
2011-04-20:16:00:00,15.54
2011-04-20:16:05:00,13.544999999999998
2011-04-20:16:10:00,11.565
2011-04-20:16:15:00,16.65
2011-04-20:16:20:00,12.09
2011-04-20:16:25:00,11.879999999999999
2011-04-20:16:30:00,16.424999999999997
2011-04-20:16:35:00,13.754999999999999
2011-04-20:16:40:00,13.200000000000001
2011-04-20:16:45:00,16.035
2011-04-20:16:50:00,13.440000000000001
2011-04-20:16:55:00,10.185
2011-04-20:17:00:00,43.125
2011-04-20:17:05:00,21.81
2011-04-20:17:10:00,10.89
2011-04-20:17:15:00,16.665
2011-04-20:17:20:00,11.145
2011-04-20:17:25:00,9.435
2011-04-20:17:30:00,12.434999999999999
2011-04-20:17:35:00,9.870000000000001
2011-04-20:17:40:00,9.584999999999999
2011-04-20:17:45:00,11.445
2011-04-20:17:50:00,12.135
2011-04-20:17:55:00,14.129999999999999
2011-04-20:18:00:00,34.74
2011-04-20:18:05:00,35.46
2011-04-20:18:10:00,11.34
2011-04-20:18:15:00,9.870000000000001
2011-04-20:18:20:00,9.0
2011-04-20:18:25:00,10.605
2011-04-20:18:30:00,10.59
2011-04-20:18:35:00,8.925
2011-04-20:18:40:00,8.43
2011-04-20:18:45:00,12.149999999999999
2011-04-20:18:50:00,7.83
2011-04-20:18:55:00,6.48
2011-04-20:19:00:00,36.825
2011-04-20:19:05:00,13.065000000000001
2011-04-20:19:10:00,8.685
2011-04-20:19:15:00,11.31
2011-04-20:19:20:00,7.995
2011-04-20:19:25:00,5.64
2011-04-20:19:30:00,8.16
2011-04-20:19:35:00,5.535
2011-04-20:19:40:00,5.385
2011-04-20:19:45:00,6.105
2011-04-20:19:50:00,6.42
2011-04-20:19:55:00,4.62
2011-04-20:20:00:00,6.209999999999999
2011-04-20:20:05:00,6.584999999999999
2011-04-20:20:10:00,5.28
2011-04-20:20:15:00,6.09
2011-04-20:20:20:00,7.529999999999999
2011-04-20:20:25:00,4.574999999999999
2011-04-20:20:30:00,5.46
2011-04-20:20:35:00,5.025
2011-04-20:20:40:00,3.435
2011-04-20:20:45:00,4.635
2011-04-20:20:50:00,3.8249999999999997
2011-04-20:20:55:00,5.235
2011-04-20:21:00:00,25.589999999999996
2011-04-20:21:05:00,6.375
2011-04-20:21:10:00,5.6850000000000005
2011-04-20:21:15:00,6.3149999999999995
2011-04-20:21:20:00,4.68
2011-04-20:21:25:00,8.91
2011-04-20:21:30:00,6.0
2011-04-20:21:35:00,12.434999999999999
2011-04-20:21:40:00,4.005
2011-04-20:21:45:00,4.5600000000000005
2011-04-20:21:50:00,2.4899999999999998
2011-04-20:21:55:00,3.42
2011-04-20:22:00:00,6.855
2011-04-20:22:05:00,4.14
2011-04-20:22:10:00,3.54
2011-04-20:22:15:00,5.175000000000001
2011-04-20:22:20:00,4.1850000000000005
2011-04-20:22:25:00,3.2249999999999996
2011-04-20:22:30:00,4.53
2011-04-20:22:35:00,3.9749999999999996
2011-04-20:22:40:00,3.315
2011-04-20:22:45:00,5.025
2011-04-20:22:50:00,5.055
2011-04-20:22:55:00,3.2249999999999996
2011-04-20:23:00:00,25.335
2011-04-20:23:05:00,7.41
2011-04-20:23:10:00,4.26
2011-04-20:23:15:00,4.965
2011-04-20:23:20:00,5.04
2011-04-20:23:25:00,4.545
2011-04-20:23:30:00,4.53
2011-04-20:23:35:00,5.1
2011-04-20:23:40:00,3.9000000000000004
2011-04-20:23:45:00,5.34
2011-04-20:23:50:00,3.2249999999999996
2011-04-20:23:55:00,4.38
2011-04-21:00:00:00,4.785
2011-04-21:00:05:00,3.84
2011-04-21:00:10:00,4.65
2011-04-21:00:15:00,4.59
2011-04-21:00:20:00,4.32
2011-04-21:00:25:00,5.34
2011-04-21:00:30:00,13.86
2011-04-21:00:35:00,4.26
2011-04-21:00:40:00,3.75
2011-04-21:00:45:00,5.4
2011-04-21:00:50:00,6.720000000000001
2011-04-21:00:55:00,3.75
2011-04-21:01:00:00,21.18
2011-04-21:01:05:00,3.3600000000000003
2011-04-21:01:10:00,3.285
2011-04-21:01:15:00,4.29
2011-04-21:01:20:00,2.745
2011-04-21:01:25:00,6.285
2011-04-21:01:30:00,6.75
2011-04-21:01:35:00,3.33
2011-04-21:01:40:00,3.33
2011-04-21:01:45:00,3.66
2011-04-21:01:50:00,3.9749999999999996
2011-04-21:01:55:00,2.895
2011-04-21:02:00:00,5.82
2011-04-21:02:05:00,3.915
2011-04-21:02:10:00,5.535
2011-04-21:02:15:00,3.435
2011-04-21:02:20:00,3.75
2011-04-21:02:25:00,2.805
2011-04-21:02:30:00,4.14
2011-04-21:02:35:00,3.4499999999999997
2011-04-21:02:40:00,4.8149999999999995
2011-04-21:02:45:00,3.615
2011-04-21:02:50:00,2.145
2011-04-21:02:55:00,3.165
2011-04-21:03:00:00,17.235
2011-04-21:03:05:00,7.68
2011-04-21:03:10:00,4.11
2011-04-21:03:15:00,4.005
2011-04-21:03:20:00,2.3850000000000002
2011-04-21:03:25:00,3.165
2011-04-21:03:30:00,3.4050000000000002
2011-04-21:03:35:00,2.055
2011-04-21:03:40:00,5.5200000000000005
2011-04-21:03:45:00,6.404999999999999
2011-04-21:03:50:00,2.52
2011-04-21:03:55:00,2.805
2011-04-21:04:00:00,4.38
2011-04-21:04:05:00,2.205
2011-04-21:04:10:00,3.96
2011-04-21:04:15:00,4.155
2011-04-21:04:20:00,2.58
2011-04-21:04:25:00,3.255
2011-04-21:04:30:00,4.005
2011-04-21:04:35:00,2.55
2011-04-21:04:40:00,3.12
2011-04-21:04:45:00,7.2749999999999995
2011-04-21:04:50:00,4.32
2011-04-21:04:55:00,2.79
2011-04-21:05:00:00,19.905
2011-04-21:05:05:00,5.85
2011-04-21:05:10:00,2.88
2011-04-21:05:15:00,3.795
2011-04-21:05:20:00,3.915
2011-04-21:05:25:00,2.2199999999999998
2011-04-21:05:30:00,3.165
2011-04-21:05:35:00,5.91
2011-04-21:05:40:00,2.8499999999999996
2011-04-21:05:45:00,3.33
2011-04-21:05:50:00,2.685
2011-04-21:05:55:00,3.21
2011-04-21:06:00:00,4.3950000000000005
2011-04-21:06:05:00,2.19
2011-04-21:06:10:00,3.495
2011-04-21:06:15:00,3.255
2011-04-21:06:20:00,2.37
2011-04-21:06:25:00,3.315
2011-04-21:06:30:00,3.7199999999999998
2011-04-21:06:35:00,23.16
2011-04-21:06:40:00,3.2700000000000005
2011-04-21:06:45:00,4.08
2011-04-21:06:50:00,2.37
2011-04-21:06:55:00,2.295
2011-04-21:07:00:00,21.375
2011-04-21:07:05:00,3.045
2011-04-21:07:10:00,3.705
2011-04-21:07:15:00,6.51
2011-04-21:07:20:00,3.555
2011-04-21:07:25:00,3.33
2011-04-21:07:30:00,3.99
2011-04-21:07:35:00,3.3899999999999997
2011-04-21:07:40:00,3.885
2011-04-21:07:45:00,4.65
2011-04-21:07:50:00,2.94
2011-04-21:07:55:00,3.195
2011-04-21:08:00:00,3.81
2011-04-21:08:05:00,3.555
2011-04-21:08:10:00,2.91
2011-04-21:08:15:00,3.99
2011-04-21:08:20:00,5.505
2011-04-21:08:25:00,3.135
2011-04-21:08:30:00,4.155
2011-04-21:08:35:00,4.0200000000000005
2011-04-21:08:40:00,2.985
2011-04-21:08:45:00,4.800000000000001
2011-04-21:08:50:00,3.5999999999999996
2011-04-21:08:55:00,3.5999999999999996
2011-04-21:09:00:00,23.655
2011-04-21:09:05:00,5.6850000000000005
2011-04-21:09:10:00,4.785
2011-04-21:09:15:00,5.175000000000001
2011-04-21:09:20:00,12.044999999999998
2011-04-21:09:25:00,5.37
2011-04-21:09:30:00,5.16
2011-04-21:09:35:00,3.2249999999999996
2011-04-21:09:40:00,6.765
2011-04-21:09:45:00,5.925000000000001
2011-04-21:09:50:00,5.1899999999999995
2011-04-21:09:55:00,4.35
2011-04-21:10:00:00,9.66
2011-04-21:10:05:00,6.75
2011-04-21:10:10:00,5.76
2011-04-21:10:15:00,8.325
2011-04-21:10:20:00,6.33
2011-04-21:10:25:00,8.265
2011-04-21:10:30:00,8.024999999999999
2011-04-21:10:35:00,7.3500000000000005
2011-04-21:10:40:00,9.69
2011-04-21:10:45:00,12.075000000000001
2011-04-21:10:50:00,9.855
2011-04-21:10:55:00,10.2
2011-04-21:11:00:00,36.345
2011-04-21:11:05:00,19.215
2011-04-21:11:10:00,13.53
2011-04-21:11:15:00,12.075000000000001
2011-04-21:11:20:00,11.22
2011-04-21:11:25:00,10.08
2011-04-21:11:30:00,15.735
2011-04-21:11:35:00,13.695
2011-04-21:11:40:00,14.07
2011-04-21:11:45:00,12.99
2011-04-21:11:50:00,11.58
2011-04-21:11:55:00,13.5
2011-04-21:12:00:00,11.895
2011-04-21:12:05:00,12.915
2011-04-21:12:10:00,14.669999999999998
2011-04-21:12:15:00,13.26
2011-04-21:12:20:00,13.68
2011-04-21:12:25:00,15.524999999999999
2011-04-21:12:30:00,14.309999999999999
2011-04-21:12:35:00,12.765
2011-04-21:12:40:00,13.004999999999999
2011-04-21:12:45:00,13.485
2011-04-21:12:50:00,10.274999999999999
2011-04-21:12:55:00,11.955
2011-04-21:13:00:00,50.205
2011-04-21:13:05:00,22.44
2011-04-21:13:10:00,15.059999999999999
2011-04-21:13:15:00,15.75
2011-04-21:13:20:00,15.149999999999999
2011-04-21:13:25:00,10.935
2011-04-21:13:30:00,13.559999999999999
2011-04-21:13:35:00,8.655
2011-04-21:13:40:00,10.185
2011-04-21:13:45:00,11.94
2011-04-21:13:50:00,10.425
2011-04-21:13:55:00,12.48
2011-04-21:14:00:00,10.709999999999999
2011-04-21:14:05:00,12.870000000000001
2011-04-21:14:10:00,8.370000000000001
2011-04-21:14:15:00,9.975000000000001
2011-04-21:14:20:00,9.870000000000001
2011-04-21:14:25:00,10.95
2011-04-21:14:30:00,10.11
2011-04-21:14:35:00,9.42
2011-04-21:14:40:00,8.024999999999999
2011-04-21:14:45:00,10.665000000000001
2011-04-21:14:50:00,10.14
2011-04-21:14:55:00,9.465
2011-04-21:15:00:00,40.56
2011-04-21:15:05:00,14.205000000000002
2011-04-21:15:10:00,13.575000000000001
2011-04-21:15:15:00,14.49
2011-04-21:15:20:00,11.34
2011-04-21:15:25:00,12.21
2011-04-21:15:30:00,12.195
2011-04-21:15:35:00,10.575
2011-04-21:15:40:00,9.870000000000001
2011-04-21:15:45:00,11.76
2011-04-21:15:50:00,8.07
2011-04-21:15:55:00,10.290000000000001
2011-04-21:16:00:00,11.504999999999999
2011-04-21:16:05:00,7.605
2011-04-21:16:10:00,9.195
2011-04-21:16:15:00,9.72
2011-04-21:16:20:00,11.024999999999999
2011-04-21:16:25:00,10.47
2011-04-21:16:30:00,12.735
2011-04-21:16:35:00,10.065
2011-04-21:16:40:00,10.2
2011-04-21:16:45:00,11.024999999999999
2011-04-21:16:50:00,9.959999999999999
2011-04-21:16:55:00,8.91
2011-04-21:17:00:00,37.44
2011-04-21:17:05:00,18.57
2011-04-21:17:10:00,11.67
2011-04-21:17:15:00,11.504999999999999
2011-04-21:17:20:00,9.75
2011-04-21:17:25:00,10.74
2011-04-21:17:30:00,11.129999999999999
2011-04-21:17:35:00,9.870000000000001
2011-04-21:17:40:00,12.0
2011-04-21:17:45:00,11.58
2011-04-21:17:50:00,9.84
2011-04-21:17:55:00,9.285
2011-04-21:18:00:00,8.73
2011-04-21:18:05:00,7.154999999999999
2011-04-21:18:10:00,9.135
2011-04-21:18:15:00,7.949999999999999
2011-04-21:18:20:00,5.655
2011-04-21:18:25:00,10.334999999999999
2011-04-21:18:30:00,8.865
2011-04-21:18:35:00,5.745
2011-04-21:18:40:00,5.61
2011-04-21:18:45:00,6.015
2011-04-21:18:50:00,6.645
2011-04-21:18:55:00,5.985
2011-04-21:19:00:00,36.45
2011-04-21:19:05:00,7.32
2011-04-21:19:10:00,3.705
2011-04-21:19:15:00,5.16
2011-04-21:19:20:00,2.445
2011-04-21:19:25:00,3.57
2011-04-21:19:30:00,3.8549999999999995
2011-04-21:19:35:00,1.71
2011-04-21:19:40:00,2.505
2011-04-21:19:45:00,5.49
2011-04-21:19:50:00,2.085
2011-04-21:19:55:00,4.0649999999999995
2011-04-21:20:00:00,3.12
2011-04-21:20:05:00,4.17
2011-04-21:20:10:00,4.875
2011-04-21:20:15:00,3.4050000000000002
2011-04-21:20:20:00,3.3000000000000003
2011-04-21:20:25:00,4.71
2011-04-21:20:30:00,2.625
2011-04-21:20:35:00,3.93
2011-04-21:20:40:00,17.4
2011-04-21:20:45:00,9.915000000000001
2011-04-21:20:50:00,6.375
2011-04-21:20:55:00,5.85
2011-04-21:21:00:00,24.089999999999996
2011-04-21:21:05:00,6.945
2011-04-21:21:10:00,14.024999999999999
2011-04-21:21:15:00,6.57
2011-04-21:21:20:00,4.365
2011-04-21:21:25:00,6.255
2011-04-21:21:30:00,5.3549999999999995
2011-04-21:21:35:00,4.035
2011-04-21:21:40:00,4.9350000000000005
2011-04-21:21:45:00,4.8149999999999995
2011-04-21:21:50:00,3.7350000000000003
2011-04-21:21:55:00,3.8549999999999995
2011-04-21:22:00:00,5.91
2011-04-21:22:05:00,4.08
2011-04-21:22:10:00,4.215
2011-04-21:22:15:00,4.965
2011-04-21:22:20:00,2.715
2011-04-21:22:25:00,3.3449999999999998
2011-04-21:22:30:00,3.87
2011-04-21:22:35:00,2.805
2011-04-21:22:40:00,3.285
2011-04-21:22:45:00,4.455
2011-04-21:22:50:00,2.58
2011-04-21:22:55:00,3.195
2011-04-21:23:00:00,21.315
2011-04-21:23:05:00,5.535
2011-04-21:23:10:00,7.9350000000000005
2011-04-21:23:15:00,6.12
2011-04-21:23:20:00,14.294999999999998
2011-04-21:23:25:00,3.87
2011-04-21:23:30:00,3.66
2011-04-21:23:35:00,5.88
2011-04-21:23:40:00,4.1850000000000005
2011-04-21:23:45:00,4.035
2011-04-21:23:50:00,4.7700000000000005
2011-04-21:23:55:00,3.42
2011-04-22:00:00:00,4.275
2011-04-22:00:05:00,3.705
2011-04-22:00:10:00,4.71
2011-04-22:00:15:00,3.495
2011-04-22:00:20:00,4.095
2011-04-22:00:25:00,4.155
2011-04-22:00:30:00,10.575
2011-04-22:00:35:00,3.06
2011-04-22:00:40:00,4.455
2011-04-22:00:45:00,3.96
2011-04-22:00:50:00,3.54
2011-04-22:00:55:00,3.6750000000000003
2011-04-22:01:00:00,36.765
2011-04-22:01:05:00,23.13
2011-04-22:01:10:00,19.59
2011-04-22:01:15:00,21.990000000000002
2011-04-22:01:20:00,20.655
2011-04-22:01:25:00,21.435
2011-04-22:01:30:00,20.475
2011-04-22:01:35:00,17.04
2011-04-22:01:40:00,8.55
2011-04-22:01:45:00,24.105
2011-04-22:01:50:00,23.79
2011-04-22:01:55:00,17.700000000000003
2011-04-22:02:00:00,25.410000000000004
2011-04-22:02:05:00,13.695
2011-04-22:02:10:00,16.65
2011-04-22:02:15:00,8.925
2011-04-22:02:20:00,5.28
2011-04-22:02:25:00,4.5600000000000005
2011-04-22:02:30:00,5.025
2011-04-22:02:35:00,9.81
2011-04-22:02:40:00,13.830000000000002
2011-04-22:02:45:00,13.080000000000002
2011-04-22:02:50:00,13.695
2011-04-22:02:55:00,13.485
2011-04-22:03:00:00,29.759999999999998
2011-04-22:03:05:00,14.669999999999998
2011-04-22:03:10:00,13.200000000000001
2011-04-22:03:15:00,13.649999999999999
2011-04-22:03:20:00,18.18
2011-04-22:03:25:00,11.31
2011-04-22:03:30:00,9.015
2011-04-22:03:35:00,9.600000000000001
2011-04-22:03:40:00,10.274999999999999
2011-04-22:03:45:00,20.025
2011-04-22:03:50:00,21.794999999999998
2011-04-22:03:55:00,19.14
2011-04-22:04:00:00,16.740000000000002
2011-04-22:04:05:00,15.27
2011-04-22:04:10:00,14.805
2011-04-22:04:15:00,12.66
2011-04-22:04:20:00,3.375
2011-04-22:04:25:00,19.38
2011-04-22:04:30:00,24.015
2011-04-22:04:35:00,19.89
2011-04-22:04:40:00,5.1
2011-04-22:04:45:00,8.834999999999999
2011-04-22:04:50:00,11.28
2011-04-22:04:55:00,16.455000000000002
2011-04-22:05:00:00,26.31
2011-04-22:05:05:00,19.29
2011-04-22:05:10:00,19.845
2011-04-22:05:15:00,21.72
2011-04-22:05:20:00,17.1
2011-04-22:05:25:00,12.48
2011-04-22:05:30:00,11.504999999999999
2011-04-22:05:35:00,9.75
2011-04-22:05:40:00,9.629999999999999
2011-04-22:05:45:00,9.57
2011-04-22:05:50:00,9.075
2011-04-22:05:55:00,14.370000000000001
2011-04-22:06:00:00,10.26
2011-04-22:06:05:00,9.315
2011-04-22:06:10:00,10.56
2011-04-22:06:15:00,14.294999999999998
2011-04-22:06:20:00,20.19
2011-04-22:06:25:00,12.149999999999999
2011-04-22:06:30:00,11.265
2011-04-22:06:35:00,29.865000000000002
2011-04-22:06:40:00,12.03
2011-04-22:06:45:00,11.73
2011-04-22:06:50:00,10.905
2011-04-22:06:55:00,12.165
2011-04-22:07:00:00,31.125
2011-04-22:07:05:00,12.57
2011-04-22:07:10:00,11.25
2011-04-22:07:15:00,13.635
2011-04-22:07:20:00,12.899999999999999
2011-04-22:07:25:00,11.325
2011-04-22:07:30:00,12.375
2011-04-22:07:35:00,11.55
2011-04-22:07:40:00,11.295
2011-04-22:07:45:00,15.015
2011-04-22:07:50:00,11.19
2011-04-22:07:55:00,11.024999999999999
2011-04-22:08:00:00,12.434999999999999
2011-04-22:08:05:00,11.895
2011-04-22:08:10:00,11.16
2011-04-22:08:15:00,14.399999999999999
2011-04-22:08:20:00,12.149999999999999
2011-04-22:08:25:00,13.245000000000001
2011-04-22:08:30:00,12.27
2011-04-22:08:35:00,13.080000000000002
2011-04-22:08:40:00,12.375
2011-04-22:08:45:00,11.745000000000001
2011-04-22:08:50:00,18.615000000000002
2011-04-22:08:55:00,20.865000000000002
2011-04-22:09:00:00,37.485
2011-04-22:09:05:00,17.94
2011-04-22:09:10:00,16.86
2011-04-22:09:15:00,30.39
2011-04-22:09:20:00,20.91
2011-04-22:09:25:00,21.57
2011-04-22:09:30:00,23.174999999999997
2011-04-22:09:35:00,19.245
2011-04-22:09:40:00,24.54
2011-04-22:09:45:00,13.14
2011-04-22:09:50:00,6.24
2011-04-22:09:55:00,15.629999999999999
2011-04-22:10:00:00,18.03
2011-04-22:10:05:00,16.14
2011-04-22:10:10:00,19.02
2011-04-22:10:15:00,21.015
2011-04-22:10:20:00,23.549999999999997
2011-04-22:10:25:00,23.1
2011-04-22:10:30:00,26.115000000000002
2011-04-22:10:35:00,21.645
2011-04-22:10:40:00,18.975
2011-04-22:10:45:00,20.505
2011-04-22:10:50:00,16.965
2011-04-22:10:55:00,20.235
2011-04-22:11:00:00,40.589999999999996
2011-04-22:11:05:00,23.22
2011-04-22:11:10:00,19.785
2011-04-22:11:15:00,21.915
2011-04-22:11:20:00,22.725
2011-04-22:11:25:00,21.03
2011-04-22:11:30:00,20.265
2011-04-22:11:35:00,21.36
2011-04-22:11:40:00,22.65
2011-04-22:11:45:00,32.474999999999994
2011-04-22:11:50:00,23.805
2011-04-22:11:55:00,23.595
2011-04-22:12:00:00,24.150000000000002
2011-04-22:12:05:00,23.07
2011-04-22:12:10:00,24.555
2011-04-22:12:15:00,24.36
2011-04-22:12:20:00,23.115000000000002
2011-04-22:12:25:00,22.965
2011-04-22:12:30:00,23.19
2011-04-22:12:35:00,22.41
2011-04-22:12:40:00,22.335
2011-04-22:12:45:00,24.21
2011-04-22:12:50:00,23.79
2011-04-22:12:55:00,23.94
2011-04-22:13:00:00,52.56
2011-04-22:13:05:00,25.77
2011-04-22:13:10:00,22.29
2011-04-22:13:15:00,24.39
2011-04-22:13:20:00,22.965
2011-04-22:13:25:00,22.35
2011-04-22:13:30:00,23.685
2011-04-22:13:35:00,22.740000000000002
2011-04-22:13:40:00,22.169999999999998
2011-04-22:13:45:00,18.255
2011-04-22:13:50:00,15.465
2011-04-22:13:55:00,21.555
2011-04-22:14:00:00,22.515
2011-04-22:14:05:00,21.84
2011-04-22:14:10:00,4.515
2011-04-22:14:15:00,3.2700000000000005
2011-04-22:14:20:00,3.1049999999999995
2011-04-22:14:25:00,1.7999999999999998
2011-04-22:14:30:00,2.7750000000000004
2011-04-22:14:35:00,2.8499999999999996
2011-04-22:14:40:00,1.8900000000000001
2011-04-22:14:45:00,2.46
2011-04-22:14:50:00,2.64
2011-04-22:14:55:00,1.935
2011-04-22:15:00:00,28.695
2011-04-22:15:05:00,8.595
2011-04-22:15:10:00,4.0649999999999995
2011-04-22:15:15:00,2.94
2011-04-22:15:20:00,2.805
2011-04-22:15:25:00,4.905
2011-04-22:15:30:00,3.045
2011-04-22:15:35:00,2.73
2011-04-22:15:40:00,3.315
2011-04-22:15:45:00,3.375
2011-04-22:15:50:00,2.67
2011-04-22:15:55:00,3.3600000000000003
2011-04-22:16:00:00,3.7649999999999997
2011-04-22:16:05:00,1.995
2011-04-22:16:10:00,1.44
2011-04-22:16:15:00,3.285
2011-04-22:16:20:00,4.335
2011-04-22:16:25:00,3.51
2011-04-22:16:30:00,3.1049999999999995
2011-04-22:16:35:00,3.7350000000000003
2011-04-22:16:40:00,2.535
2011-04-22:16:45:00,4.59
2011-04-22:16:50:00,2.52
2011-04-22:16:55:00,2.67
2011-04-22:17:00:00,19.395
2011-04-22:17:05:00,6.3149999999999995
2011-04-22:17:10:00,4.08
2011-04-22:17:15:00,12.044999999999998
2011-04-22:17:20:00,3.375
2011-04-22:17:25:00,2.16
2011-04-22:17:30:00,4.199999999999999
2011-04-22:17:35:00,3.465
2011-04-22:17:40:00,2.295
2011-04-22:17:45:00,2.685
2011-04-22:17:50:00,2.61
2011-04-22:17:55:00,1.77
2011-04-22:18:00:00,8.43
2011-04-22:18:05:00,2.58
2011-04-22:18:10:00,4.845
2011-04-22:18:15:00,3.4050000000000002
2011-04-22:18:20:00,3.33
2011-04-22:18:25:00,6.495
2011-04-22:18:30:00,4.695
2011-04-22:18:35:00,3.7199999999999998
2011-04-22:18:40:00,3.4050000000000002
2011-04-22:18:45:00,2.745
2011-04-22:18:50:00,4.53
2011-04-22:18:55:00,2.61
2011-04-22:19:00:00,28.56
2011-04-22:19:05:00,6.540000000000001
2011-04-22:19:10:00,2.46
2011-04-22:19:15:00,4.155
2011-04-22:19:20:00,2.295
2011-04-22:19:25:00,1.545
2011-04-22:19:30:00,4.8149999999999995
2011-04-22:19:35:00,2.61
2011-04-22:19:40:00,2.55
2011-04-22:19:45:00,2.745
2011-04-22:19:50:00,5.085
2011-04-22:19:55:00,3.63
2011-04-22:20:00:00,3.84
2011-04-22:20:05:00,5.61
2011-04-22:20:10:00,4.515
2011-04-22:20:15:00,2.535
2011-04-22:20:20:00,2.925
2011-04-22:20:25:00,2.55
2011-04-22:20:30:00,2.34
2011-04-22:20:35:00,6.63
2011-04-22:20:40:00,3.135
2011-04-22:20:45:00,2.94
2011-04-22:20:50:00,3.0300000000000002
2011-04-22:20:55:00,1.905
2011-04-22:21:00:00,20.91
2011-04-22:21:05:00,11.790000000000001
2011-04-22:21:10:00,4.035
2011-04-22:21:15:00,2.445
2011-04-22:21:20:00,3.0
2011-04-22:21:25:00,7.4399999999999995
2011-04-22:21:30:00,3.165
2011-04-22:21:35:00,1.92
2011-04-22:21:40:00,4.245
2011-04-22:21:45:00,3.7649999999999997
2011-04-22:21:50:00,1.56
2011-04-22:21:55:00,2.58
2011-04-22:22:00:00,3.3449999999999998
2011-04-22:22:05:00,1.44
2011-04-22:22:10:00,4.59
2011-04-22:22:15:00,3.0
2011-04-22:22:20:00,1.8599999999999999
2011-04-22:22:25:00,1.905
2011-04-22:22:30:00,3.33
2011-04-22:22:35:00,1.995
2011-04-22:22:40:00,1.785
2011-04-22:22:45:00,3.885
2011-04-22:22:50:00,1.6350000000000002
2011-04-22:22:55:00,1.56
2011-04-22:23:00:00,27.869999999999997
2011-04-22:23:05:00,7.59
2011-04-22:23:10:00,3.51
2011-04-22:23:15:00,3.375
2011-04-22:23:20:00,3.8249999999999997
2011-04-22:23:25:00,5.235
2011-04-22:23:30:00,3.135
2011-04-22:23:35:00,4.199999999999999
2011-04-22:23:40:00,2.64
2011-04-22:23:45:00,3.795
2011-04-22:23:50:00,3.165
2011-04-22:23:55:00,2.34
2011-04-23:00:00:00,3.2249999999999996
2011-04-23:00:05:00,5.805
2011-04-23:00:10:00,4.2299999999999995
2011-04-23:00:15:00,3.57
2011-04-23:00:20:00,2.295
2011-04-23:00:25:00,3.6750000000000003
2011-04-23:00:30:00,7.035
2011-04-23:00:35:00,2.085
2011-04-23:00:40:00,3.42
2011-04-23:00:45:00,3.1049999999999995
2011-04-23:00:50:00,3.12
2011-04-23:00:55:00,2.745
2011-04-23:01:00:00,18.915
2011-04-23:01:05:00,2.325
2011-04-23:01:10:00,2.205
2011-04-23:01:15:00,4.365
2011-04-23:01:20:00,1.44
2011-04-23:01:25:00,1.53
2011-04-23:01:30:00,2.985
2011-04-23:01:35:00,1.35
2011-04-23:01:40:00,3.7649999999999997
2011-04-23:01:45:00,3.1049999999999995
2011-04-23:01:50:00,2.2199999999999998
2011-04-23:01:55:00,1.7399999999999998
2011-04-23:02:00:00,9.3
2011-04-23:02:05:00,2.43
2011-04-23:02:10:00,1.56
2011-04-23:02:15:00,2.625
2011-04-23:02:20:00,2.505
2011-04-23:02:25:00,3.18
2011-04-23:02:30:00,2.37
2011-04-23:02:35:00,2.5949999999999998
2011-04-23:02:40:00,1.5
2011-04-23:02:45:00,2.25
2011-04-23:02:50:00,2.7600000000000002
2011-04-23:02:55:00,1.995
2011-04-23:03:00:00,18.105
2011-04-23:03:05:00,2.4899999999999998
2011-04-23:03:10:00,2.94
